==14443== NVPROF is profiling process 14443, command: ./5
==14443== Warning: Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==14443== Profiling application: ./5
==14443== Profiling result:
==14443== Event result:
Invocations                                Event Name         Min         Max         Avg
Device "Tesla K80 (0)"
	Kernel: convolutionColumnsKernel(float*, float*, int, int, int)
         17                        flop_dp_efficiency              FLOP Efficiency(Peak Double)       0.00%       0.00%       0.00%
         17                     stall_memory_throttle     Issue Stall Reasons (Memory Throttle)      15.19%      15.72%      15.48%
         17                        stall_not_selected        Issue Stall Reasons (Not Selected)      20.46%      21.55%      20.95%
         17                  eligible_warps_per_cycle           Eligible Warps Per Active Cycle   13.694637   14.344594   13.982287
         17                         atomic_throughput                         Atomic Throughput  0.00000B/s  0.00000B/s  0.00000B/s
	Kernel: convolutionRowsKernel(float*, float*, int, int, int)
         17                  l1_cache_global_hit_rate                        L1 Global Hit Rate       0.00%       0.00%       0.00%
         17                   l1_cache_local_hit_rate                         L1 Local Hit Rate       0.00%       0.00%       0.00%
         17                             sm_efficiency                   Multiprocessor Activity      99.31%      99.55%      99.42%
         17                                       ipc                              Executed IPC    1.010267    1.010981    1.010730
         17                        achieved_occupancy                        Achieved Occupancy    0.485761    0.486109    0.485930
         17                  gld_requested_throughput          Requested Global Load Throughput  24.416GB/s  24.491GB/s  24.463GB/s
         17                  gst_requested_throughput         Requested Global Store Throughput  19.697GB/s  19.758GB/s  19.735GB/s
         17                    sm_efficiency_instance                   Multiprocessor Activity      99.31%      99.55%      99.42%
         17                              ipc_instance                              Executed IPC    1.010267    1.010981    1.010730
         17                      inst_replay_overhead               Instruction Replay Overhead    0.469925    0.470207    0.470008
         17                    shared_replay_overhead             Shared Memory Replay Overhead    0.373656    0.373656    0.373656
         17                    global_replay_overhead             Global Memory Replay Overhead    0.048163    0.048163    0.048163
         17              global_cache_replay_overhead       Global Memory Cache Replay Overhead    0.000000    0.000000    0.000000
